id_,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
304,100.0,100.0,93100,0,0,-5,5,2,2,0.0,0.0,0,Jannik,0.0,False,,2020-01-23T20:00:20.107755Z,45,93100.jpg,2.8,Vestergaard,2.0,False,,a,16,20,39,521423,3,449658,6,0.0,8.7,Vestergaard,1135,1,0,3,23,0,0,0,2,0,0,6,217,271.0,66.8,147.0,48.5,211,81,282,86,208,49,254,81
17,100.0,100.0,153133,0,0,-4,4,0,3,0.0,0.0,0,Alex,0.0,False,,2019-12-21T14:30:20.051028Z,56,153133.jpg,2.1,Iwobi,0.9,False,,a,8,11,38,134364,2,240420,2,0.0,6.8,Iwobi,1162,1,0,1,26,0,0,0,0,0,0,2,168,186.6,279.9,293.0,76.0,281,117,106,68,109,59,157,82
618,,,141746,0,0,6,-6,2,3,0.0,0.0,0,Bruno Miguel,0.0,False,,,86,141746.jpg,7.6,Borges Fernandes,16.9,False,,a,12,1,38,1320882,873,67580,89,0.0,4.4,Fernandes,447,2,3,4,1,0,0,0,1,0,0,6,112,192.4,172.2,142.0,50.6,276,114,185,115,211,110,242,120
270,100.0,100.0,180135,0,0,0,0,0,3,0.0,0.0,0,Sean,0.0,False,,2019-10-27T16:30:09.941612Z,50,180135.jpg,1.8,Longstaff,0.3,False,,a,13,4,37,21739,2,53292,0,0.0,7.4,Longstaff,1297,0,2,2,24,0,0,0,2,1,0,0,158,198.0,215.8,136.0,55.0,270,111,153,93,214,112,222,111
117,100.0,100.0,88894,0,0,-3,3,1,3,0.0,0.0,0,Ross,0.0,False,,2019-10-19T16:00:15.801912Z,57,88894.jpg,2.8,Barkley,1.8,False,,a,6,8,37,122869,20,463752,68,0.0,6.5,Barkley,670,0,4,4,7,0,0,0,0,0,0,3,124,171.8,258.6,262.0,69.0,291,122,121,75,124,69,180,93
439,100.0,100.0,60232,0,0,-2,2,0,2,0.0,0.0,0,Craig,0.0,False,,2020-02-02T22:30:14.335355Z,48,60232.jpg,1.9,Dawson,0.2,False,,a,18,57,37,10128,1,21163,2,0.0,7.7,Dawson,1549,0,0,4,29,0,0,0,4,0,0,0,231,330.2,32.8,151.0,51.4,175,64,341,117,201,45,237,72
127,100.0,100.0,19188,0,0,-2,2,1,2,0.0,0.0,0,Scott,0.0,False,,2019-12-20T13:30:13.414607Z,43,19188.jpg,4.1,Dann,0.2,False,,a,7,31,37,18219,8,22145,11,0.0,8.6,Dann,634,0,1,4,3,0,0,0,0,0,0,3,154,152.2,31.5,96.0,28.0,305,119,344,120,256,71,335,119
328,,,78056,0,0,-2,2,0,3,0.0,0.0,0,Oriol,0.0,False,,,43,78056.jpg,1.6,Romeu Vidal,1.5,False,,a,16,20,36,180059,19,163391,37,0.0,8.4,Oriol Romeu,1308,0,0,3,32,0,0,0,3,0,0,0,203,238.8,162.7,41.0,44.3,240,93,191,118,331,160,275,129
382,,,166640,0,0,-2,2,1,2,0.0,0.0,0,Fabián,0.0,False,,,43,166640.jpg,2.8,Balbuena,0.3,False,,a,19,21,36,39168,0,48665,3,0.0,8.4,Balbuena,1081,1,0,3,22,0,0,0,2,0,0,3,189,248.0,18.2,149.0,41.5,232,94,378,136,206,47,286,99
4,100.0,100.0,154043,0,0,-5,5,1,2,0.0,0.0,0,Ainsley,0.0,False,,2019-09-22T18:00:10.824841Z,45,154043.jpg,2.6,Maitland-Niles,2.3,False,,a,1,3,36,591930,4,629828,5,0.0,8.0,Maitland-Niles,1210,0,2,3,19,0,0,0,3,1,0,3,216,261.8,155.4,37.0,44.9,225,89,199,48,339,119,271,89
359,75.0,75.0,52940,0,0,-5,5,1,2,0.0,0.0,0,Daryl,0.0,False,Lack of match fitness - 75% chance of playing,2019-11-23T17:00:22.899461Z,40,52940.jpg,4.5,Janmaat,0.6,False,,d,18,57,36,191635,53,199252,19,0.0,9.0,Janmaat,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46.0,27.1,329,130,238,66,324,112,342,122
37,100.0,100.0,61933,0,0,-2,2,0,2,0.0,0.0,0,Shane,0.0,False,,2020-01-30T15:00:21.405457Z,48,61933.jpg,2.4,Duffy,0.9,False,,a,4,36,36,50961,2,176290,3,0.0,7.5,Duffy,1071,1,0,2,15,0,0,0,1,0,0,1,187,254.0,29.4,96.0,37.9,229,93,351,125,257,72,303,109
267,100.0,100.0,104953,0,0,-2,2,0,3,0.0,0.0,0,Christian,0.0,False,,2020-02-21T11:00:13.472456Z,53,104953.jpg,2.0,Atsu,0.1,False,,a,13,4,36,23396,1,28385,0,0.0,6.8,Atsu,732,0,3,3,14,0,0,0,2,0,0,0,102,121.0,186.7,55.0,36.3,326,138,179,111,309,150,311,136
357,100.0,100.0,54484,0,0,-3,3,0,2,0.0,0.0,0,Francisco,0.0,False,,2020-01-01T17:30:18.675582Z,42,54484.jpg,1.9,Femenía Far,0.4,False,,a,18,57,36,83278,29,107589,18,0.0,8.6,Kiko Femenía,1524,0,0,4,29,0,0,0,5,0,0,0,263,258.0,223.0,40.0,52.2,227,91,146,34,334,116,235,70
364,,,73426,0,0,-5,5,0,4,0.0,0.0,0,Andre,0.0,False,,,55,73426.jpg,1.8,Gray,0.4,False,,a,18,57,36,40922,1,75026,1,0.0,6.5,Gray,712,2,1,0,17,0,0,0,1,0,0,2,111,106.2,123.9,281.0,50.2,344,40,229,34,115,37,244,36
242,,,43670,0,0,-4,4,1,3,0.0,0.0,0,Juan,0.0,False,,,61,43670.jpg,2.1,Mata,0.4,False,,a,12,1,36,25273,6,42944,1,0.0,5.9,Mata,727,0,2,4,8,0,0,0,1,0,0,2,137,107.8,290.9,126.0,52.5,341,142,100,64,223,116,234,118
469,100.0,100.0,182539,0,0,-3,3,1,3,0.0,0.0,0,Daniel,0.0,False,,2019-11-06T17:30:16.584319Z,52,182539.jpg,2.5,Ceballos Fernández,3.1,False,,a,1,3,35,1007125,1,1140184,11,0.0,6.7,Ceballos,905,0,2,3,12,0,0,0,0,0,0,3,170,203.6,247.6,99.0,55.0,265,106,127,79,254,132,223,112
3,100.0,100.0,111457,0,0,-3,3,0,2,0.0,0.0,0,Sead,0.0,False,,2020-02-23T18:30:13.672943Z,52,111457.jpg,2.1,Kolasinac,0.5,False,,a,1,3,35,55470,1,127771,0,0.0,6.7,Kolasinac,1103,0,2,2,19,0,0,0,3,0,0,1,222,190.0,157.3,67.0,41.2,279,110,195,47,294,93,289,101
275,100.0,100.0,192303,0,0,-1,1,0,2,0.0,0.0,0,Christoph,0.0,False,,2020-02-21T13:30:22.332031Z,44,192303.jpg,2.3,Zimmermann,0.0,False,,a,14,45,35,4084,0,4116,1,0.0,8.0,Zimmermann,1295,0,1,3,21,0,0,0,2,0,0,1,234,312.2,15.5,62.0,39.1,188,71,382,140,302,98,296,106
347,100.0,100.0,157668,0,0,-3,3,0,3,0.0,0.0,0,Harry,0.0,False,,2020-01-22T22:00:22.005033Z,52,157668.jpg,1.5,Winks,0.3,False,,a,17,6,35,19037,1,31904,3,0.0,6.7,Winks,1589,0,0,3,27,0,0,0,8,0,0,0,265,265.4,246.7,63.0,57.5,219,88,129,80,301,148,216,108
491,100.0,100.0,184704,0,0,-1,1,0,3,0.0,0.0,0,Marvelous,0.0,False,,2020-01-18T19:30:18.468247Z,44,184704.jpg,1.7,Nakamba,0.7,False,,a,2,7,35,125805,2,106209,6,0.0,8.0,Nakamba,1626,0,0,1,35,0,0,0,4,0,0,0,249,271.8,156.2,24.0,45.1,208,82,197,121,360,171,269,127
144,100.0,100.0,59949,0,0,-2,2,0,2,0.0,0.0,0,Seamus,0.0,False,,2020-03-01T17:30:18.538038Z,53,59949.jpg,1.9,Coleman,1.1,False,,a,8,11,34,114836,3,267686,2,0.0,6.4,Coleman,1189,0,1,3,20,0,0,0,3,1,0,2,207,215.4,126.5,132.0,47.5,256,103,225,59,218,52,260,83
135,100.0,100.0,60252,0,0,-4,4,0,3,0.0,0.0,0,Andros,0.0,False,,2019-12-16T20:00:21.552659Z,56,60252.jpg,2.3,Townsend,0.9,False,,a,7,31,34,49711,3,221231,1,0.0,6.1,Townsend,791,1,1,3,12,0,0,0,0,0,0,0,141,167.8,132.8,70.0,37.1,295,124,219,130,293,146,308,134
508,100.0,100.0,128198,0,0,0,0,0,3,0.0,0.0,0,Sofiane,0.0,False,,2020-02-15T15:30:13.719200Z,55,128198.jpg,1.7,Boufal,0.1,False,,a,16,20,33,15847,0,17844,0,0.0,6.0,Boufal,752,0,3,1,17,0,0,0,2,0,0,0,93,145.2,193.4,267.0,60.5,310,131,175,107,119,65,202,104
185,100.0,100.0,60914,0,0,-3,3,0,2,0.0,0.0,0,Joel,0.0,False,,2019-10-22T15:00:19.734580Z,52,60914.jpg,4.1,Matip,1.1,False,,a,10,14,33,446368,3,493493,6,0.0,6.3,Matip,631,1,0,2,5,0,0,0,0,0,0,4,143,192.4,20.9,35.0,25.0,273,107,375,134,343,122,353,128
247,100.0,100.0,62398,0,0,-2,2,0,3,0.0,0.0,0,Nemanja,0.0,False,,2020-01-29T23:00:26.987873Z,48,62398.jpg,2.8,Matic,0.4,False,,a,12,1,33,20862,0,44572,3,0.0,6.9,Matic,958,0,1,6,8,0,0,0,1,0,0,2,161,202.2,158.2,53.0,41.2,268,109,194,119,313,153,288,131
537,75.0,75.0,235382,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,False,Groin Injury - 75% chance of playing,2020-03-17T21:30:20.550318Z,45,235382.jpg,1.7,Alzate,0.1,False,,d,4,36,33,18983,0,12987,1,0.0,7.3,Alzate,1181,0,0,3,18,0,0,0,1,0,0,0,183,202.0,214.1,205.0,62.3,269,110,156,96,154,86,198,101
284,75.0,75.0,89470,0,0,-2,2,0,3,0.0,0.0,0,Onel,0.0,False,Lack of match fitness - 75% chance of playing,2020-02-21T13:30:22.348352Z,53,89470.jpg,1.9,Hernández,0.1,False,,d,14,45,33,5955,0,16976,1,0.0,6.2,Hernández,756,1,1,1,15,0,0,0,0,0,0,0,106,148.6,137.5,262.0,54.6,309,130,216,127,122,68,225,114
453,0.0,0.0,171975,0,0,-6,6,1,3,0.0,0.0,0,Callum,0.0,False,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Jul,2020-01-29T10:30:22.129197Z,49,171975.jpg,2.1,Robinson,0.2,False,,n,15,49,33,49876,0,97252,1,0.0,6.7,Callum Robinson,669,1,2,2,6,0,0,0,1,0,0,1,73,79.8,72.8,156.0,30.4,368,155,274,151,191,102,329,145
129,100.0,100.0,54861,0,0,-3,3,0,4,0.0,0.0,0,Christian,0.0,False,,2019-12-26T17:00:15.649503Z,57,54861.jpg,1.6,Benteke,0.6,False,,a,7,31,33,39750,2,80879,6,0.0,5.8,Benteke,916,1,1,4,11,0,0,0,4,0,0,1,106,181.6,221.2,455.0,85.7,285,32,150,24,62,29,133,29
79,100.0,100.0,155408,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,False,,2020-02-29T17:30:25.441741Z,50,155408.jpg,1.6,Cook,0.0,False,,a,3,91,32,6345,0,5532,1,0.0,6.4,Lewis Cook,1000,0,1,2,19,0,0,0,3,0,0,0,147,150.4,124.6,44.0,31.8,306,128,227,134,329,159,323,143
454,0.0,0.0,113564,0,0,-2,2,0,2,0.0,0.0,0,Sam,0.0,False,Hamstring injury - Expected back 21 Jun,2020-02-15T19:30:19.770615Z,43,113564.jpg,1.9,Byram,0.1,False,,i,14,45,32,6526,0,11224,0,0.0,7.4,Byram,1292,0,0,3,23,0,0,0,4,0,0,2,201,273.2,109.2,218.0,60.2,206,79,237,65,148,25,204,56
273,100.0,100.0,198826,0,0,-1,1,0,2,0.0,0.0,0,Ben,0.0,False,,2020-01-18T19:30:17.891258Z,44,198826.jpg,1.5,Godfrey,0.1,False,,a,14,45,32,14137,0,23638,0,0.0,7.3,Godfrey,1834,0,0,3,39,0,0,0,2,1,0,0,331,427.6,20.8,92.0,54.3,115,44,376,135,261,75,226,67
157,100.0,100.0,50472,0,0,-2,2,2,3,0.0,0.0,0,James,0.0,False,,2020-03-01T19:30:23.056417Z,43,50472.jpg,1.3,McCarthy,0.8,False,,a,7,31,31,79265,40,73638,22,0.0,7.2,McCarthy,1170,0,0,2,16,0,0,0,6,0,0,0,151,202.6,190.8,61.0,45.6,267,108,178,110,304,149,268,126
332,100.0,100.0,38290,0,0,-2,2,0,2,0.0,0.0,0,Danny,0.0,False,,2020-03-20T10:30:20.781260Z,53,38290.jpg,1.8,Rose,1.3,False,,a,13,4,31,116666,3,220203,6,0.0,5.8,Rose,1242,0,0,3,19,0,0,0,6,0,0,0,201,212.8,201.5,42.0,45.8,260,104,166,38,330,114,266,87
206,100.0,100.0,206325,0,0,-3,3,0,2,0.0,0.0,0,Oleksandr,0.0,False,,2020-02-02T19:00:22.086802Z,52,206325.jpg,2.6,Zinchenko,2.3,False,,a,11,43,31,597644,4,1154044,0,0.0,6.0,Zinchenko,905,0,0,4,12,0,0,0,0,1,0,1,197,166.8,259.6,61.0,48.9,296,116,119,28,305,100,251,79
452,100.0,100.0,199798,0,0,-2,2,0,2,0.0,0.0,0,Ezri,0.0,False,,2020-02-01T17:30:19.744514Z,43,199798.jpg,2.0,Konsa Ngoyo,0.1,False,,a,2,7,30,6687,0,7706,0,0.0,7.0,Konsa,1198,0,2,2,29,0,0,0,1,0,0,1,198,259.4,58.5,113.0,43.3,226,90,295,95,237,61,279,95
180,100.0,100.0,197469,0,0,-2,2,0,3,0.0,0.0,0,Hamza,0.0,False,,2020-02-14T22:30:11.974179Z,43,197469.jpg,1.9,Choudhury,0.8,False,,a,9,13,30,142823,5,137747,8,0.0,7.0,Choudhury,777,1,1,3,10,0,0,0,2,1,0,0,139,175.0,66.8,83.0,32.5,287,120,281,154,272,141,320,141
446,100.0,100.0,154131,0,0,-2,2,0,2,0.0,0.0,0,Jack,0.0,False,,2019-12-28T15:00:27.078393Z,43,154131.jpg,2.5,Stacey,0.1,False,,a,3,91,30,7996,1,13365,2,0.0,7.0,Stacey,1066,0,2,1,19,0,0,0,2,0,0,4,185,256.6,112.9,74.0,44.4,228,92,235,63,285,88,274,92
251,100.0,100.0,56983,0,0,-2,2,0,2,0.0,0.0,0,Matt,0.0,False,,2019-08-28T21:30:17.608501Z,53,56983.jpg,3.0,Ritchie,0.2,False,,a,13,4,30,19693,2,42854,5,0.0,5.7,Ritchie,712,0,0,5,8,0,0,1,3,0,0,0,137,118.2,260.4,129.0,50.7,327,128,117,27,221,54,241,73
114,100.0,100.0,49579,0,0,-2,2,1,3,0.0,0.0,0,Pedro,0.0,False,,2020-02-22T21:30:18.487158Z,68,49579.jpg,3.3,Rodríguez Ledesma,1.3,False,,a,6,8,30,138028,8,270155,20,0.0,4.4,Pedro,653,1,2,2,12,0,0,0,1,0,0,1,122,159.4,227.0,332.0,71.9,301,126,143,88,91,47,168,88
55,100.0,100.0,109345,0,0,-4,4,0,3,0.0,0.0,0,Solomon,0.0,False,,2019-11-28T14:00:24.105131Z,46,109345.jpg,2.3,March,0.2,False,,a,4,36,30,35199,2,58355,1,0.0,6.5,March,880,0,1,4,12,0,0,0,2,0,0,3,99,156.8,200.5,264.0,62.2,303,127,168,105,120,66,199,102
98,100.0,100.0,90517,0,0,0,0,0,3,0.0,0.0,0,Robbie,0.0,False,,2020-01-12T11:00:21.132803Z,55,90517.jpg,2.1,Brady,0.0,False,,a,5,90,29,3930,0,4496,0,0.0,5.3,Brady,395,1,2,1,10,0,0,0,1,0,0,0,104,105.6,87.2,86.0,27.9,345,145,260,147,269,138,337,149
44,100.0,100.0,20529,0,0,-6,6,0,4,0.0,0.0,0,Glenn,0.0,False,,2020-01-05T01:00:11.784092Z,54,20529.jpg,1.5,Murray,0.7,False,,a,4,36,29,52636,4,225050,4,0.0,5.4,Murray,701,1,0,2,10,0,0,0,0,0,0,0,54,58.0,46.2,205.0,30.6,382,50,310,47,156,42,327,47
319,,,107265,0,0,-3,3,1,1,0.0,0.0,0,Angus,0.0,False,,,42,107265.jpg,2.9,Gunn,1.4,False,,a,16,20,29,253842,3,243430,7,0.0,6.9,Gunn,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1,254,23,520,42,492,35,359,23
461,,,94245,0,0,-4,4,0,4,0.0,0.0,0,Michy,0.0,False,,,66,94245.jpg,1.8,Batshuayi,0.5,False,,a,6,8,28,96257,4,132812,5,0.0,4.2,Batshuayi,224,1,2,0,8,0,0,0,0,0,0,1,59,61.8,42.9,185.0,28.3,377,48,319,49,170,44,334,48
314,100.0,100.0,220598,0,0,-1,1,0,4,0.0,0.0,0,Michael,0.0,False,,2019-12-31T20:00:19.430867Z,49,220598.jpg,1.9,Obafemi,0.2,False,,a,16,20,28,14930,2,23082,2,0.0,5.7,Obafemi,479,2,0,2,10,0,0,0,1,0,0,2,97,95.8,75.1,144.0,31.3,352,43,269,42,210,52,325,46
374,100.0,100.0,89085,0,0,-1,1,0,3,0.0,0.0,0,Nathaniel,0.0,False,,2020-02-02T22:30:14.195243Z,44,89085.jpg,1.9,Chalobah,0.2,False,,a,18,57,28,20470,0,25461,3,0.0,6.4,Chalobah,771,0,1,2,10,0,0,0,1,0,0,2,107,130.8,91.9,52.0,27.2,320,134,257,145,315,154,341,150
110,100.0,100.0,44346,0,0,-4,4,0,4,0.0,0.0,0,Olivier,0.0,False,,2020-01-26T17:00:13.952099Z,66,44346.jpg,3.1,Giroud,2.1,False,,a,6,8,28,160369,26,192446,141,0.0,4.2,Giroud,438,2,1,3,7,0,0,0,0,0,0,3,88,96.4,93.3,202.0,38.7,351,42,253,39,161,43,301,43
195,100.0,100.0,39155,0,0,-3,3,0,3,0.0,0.0,0,Adam,0.0,False,,2020-01-23T22:00:20.242805Z,57,39155.jpg,1.8,Lallana,0.1,False,,a,10,14,27,5831,2,10629,0,0.0,4.7,Lallana,371,1,1,1,5,0,0,0,1,0,0,1,97,107.2,68.8,74.0,25.1,342,143,278,153,286,144,351,154
526,100.0,100.0,60706,0,0,-5,5,0,1,0.0,0.0,0,Adrián,0.0,False,,2019-08-16T11:00:10.760553Z,40,60706.jpg,2.5,San Miguel del Castillo,2.1,False,,a,10,14,27,653276,22,613938,43,0.0,6.8,Adrián,873,0,0,2,10,0,0,0,1,0,18,0,136,131.4,0.0,0.0,13.2,318,25,484,21,453,13,384,25
174,,,51938,0,0,-4,4,0,3,0.0,0.0,0,Marc,0.0,False,,,51,51938.jpg,1.9,Albrighton,0.2,False,,a,9,13,27,9965,1,21817,0,0.0,5.3,Albrighton,476,0,3,1,7,0,0,0,1,0,0,1,121,126.4,164.4,64.0,35.5,323,136,189,117,298,147,314,137
285,,,71738,0,0,-5,5,0,3,0.0,0.0,0,Marco,0.0,False,,,50,71738.jpg,1.4,Stiepermann,0.1,False,,a,14,45,26,6090,0,11694,0,0.0,5.2,Stiepermann,928,0,0,1,24,0,0,0,4,0,0,0,78,92.2,155.7,255.0,50.4,358,151,198,122,127,72,243,121
1,100.0,100.0,69140,0,0,-4,4,0,2,0.0,0.0,0,Shkodran,0.0,False,,2020-02-27T23:00:18.104137Z,51,69140.jpg,3.2,Mustafi,0.4,False,,a,1,3,26,15404,3,38411,3,0.0,5.1,Mustafi,620,0,2,2,9,0,0,0,0,0,0,1,144,174.2,15.4,107.0,29.8,289,113,383,141,246,68,330,117
50,100.0,100.0,165210,0,0,-2,2,0,3,0.0,0.0,0,Alireza,0.0,False,,2019-09-19T14:00:12.919069Z,58,165210.jpg,3.2,Jahanbakhsh,0.1,False,,a,4,36,26,12388,0,14571,1,0.0,4.5,Jahanbakhsh,284,2,1,1,3,0,0,0,0,0,0,2,86,90.2,60.5,106.0,25.7,360,152,292,156,247,127,347,152
61,75.0,75.0,223911,0,0,-2,2,1,2,0.0,0.0,0,Chris,0.0,False,Lack of match fitness - 75% chance of playing,2020-01-10T17:00:16.673521Z,43,223911.jpg,2.4,Mepham,0.6,False,,d,3,91,26,94670,0,122265,1,0.0,6.0,Mepham,901,1,0,1,19,0,0,0,1,0,0,2,161,268.6,16.5,136.0,42.2,215,83,380,138,213,50,284,97
92,100.0,100.0,81183,0,0,-2,2,1,4,0.0,0.0,0,Matej,0.0,False,,2019-11-21T14:00:21.258493Z,53,81183.jpg,2.6,Vydra,0.2,False,,a,5,90,26,24246,2,17020,12,0.0,4.9,Vydra,328,2,1,2,1,0,0,0,0,0,0,3,84,111.4,55.0,153.0,32.0,336,38,299,45,198,51,322,45
196,100.0,100.0,175592,0,0,-2,2,1,3,0.0,0.0,0,Naby,0.0,False,,2020-02-29T20:00:17.326447Z,58,175592.jpg,2.8,Keita,0.2,False,,a,10,14,25,43463,1,69520,3,0.0,4.3,Keita,365,1,1,3,2,0,0,0,1,0,0,3,102,144.8,124.2,118.0,38.7,311,132,228,135,231,120,300,132
378,100.0,100.0,105717,0,0,-4,4,1,2,0.0,0.0,0,Arthur,0.0,False,,2020-01-24T15:30:18.160148Z,41,105717.jpg,1.7,Masuaku,0.4,False,,a,19,21,25,98614,5,104642,3,0.0,6.1,Masuaku,908,0,1,2,18,0,0,0,3,1,0,3,160,233.4,126.2,53.0,41.4,243,100,226,60,311,104,287,100
518,100.0,100.0,121145,0,0,-4,4,0,2,0.0,0.0,0,João Pedro Cavaco,0.0,False,,2020-01-27T16:30:24.325085Z,51,121145.jpg,2.3,Cancelo,0.8,False,,a,11,43,25,123808,2,181495,3,0.0,4.9,Cancelo,783,0,0,2,10,0,0,0,2,0,0,3,180,168.6,173.5,81.0,42.3,293,115,184,44,277,81,283,96
371,100.0,100.0,43250,0,0,-2,2,0,3,0.0,0.0,0,Tom,0.0,False,,2019-10-26T16:30:19.666204Z,48,43250.jpg,2.5,Cleverley,0.1,False,,a,18,57,25,21446,0,26419,0,0.0,5.2,Cleverley,655,1,0,1,17,0,0,0,0,0,0,2,121,122.8,179.5,176.0,47.9,324,137,182,114,176,97,257,123
520,75.0,75.0,40142,0,0,-1,1,0,4,0.0,0.0,0,Andy,0.0,False,Lack of match fitness - 75% chance of playing,2020-01-17T12:30:18.951493Z,54,40142.jpg,1.9,Carroll,0.1,False,,d,13,4,25,13675,1,21214,2,0.0,4.6,Carroll,507,0,3,2,7,0,0,0,1,0,0,0,75,113.6,120.0,162.0,39.9,334,37,230,35,188,47,295,42
523,100.0,100.0,200826,0,0,-2,2,0,3,0.0,0.0,0,Giovani,0.0,False,,2020-02-05T19:00:23.246956Z,73,200826.jpg,1.3,Lo Celso,0.4,False,,a,17,6,25,29864,9,52219,9,0.0,3.4,Lo Celso,867,0,0,3,11,0,0,0,5,0,0,0,123,168.0,270.4,110.0,54.8,294,123,109,70,243,126,224,113
350,100.0,100.0,93264,0,0,-2,2,0,3,0.0,0.0,0,Eric,0.0,False,,2020-01-01T17:30:18.613803Z,48,93264.jpg,1.8,Dier,0.2,False,,a,17,6,25,13524,2,19625,1,0.0,5.2,Dier,890,0,2,1,18,0,0,0,4,0,0,0,120,213.4,87.4,41.0,34.3,258,103,259,146,333,161,318,139
241,100.0,100.0,109322,0,0,-2,2,0,3,0.0,0.0,0,Jesse,0.0,False,,2020-03-13T10:30:19.085305Z,63,109322.jpg,1.2,Lingard,0.7,False,,a,12,1,25,61187,7,125679,2,0.0,4.0,Lingard,882,0,0,1,14,0,0,0,3,0,0,0,73,71.4,261.8,260.0,59.1,371,156,115,72,125,70,210,105
290,100.0,100.0,90440,0,0,-2,2,0,3,0.0,0.0,0,Tom,0.0,False,,2019-09-04T09:00:11.384947Z,43,90440.jpg,1.8,Trybull,0.6,False,,a,14,45,25,47255,2,74908,2,0.0,5.8,Trybull,1022,0,0,2,21,0,0,0,2,0,0,0,161,184.6,44.0,90.0,32.0,283,118,316,162,264,135,321,142
2,100.0,100.0,98745,0,0,0,0,0,2,0.0,0.0,0,Héctor,0.0,False,,2019-12-09T20:00:21.228098Z,55,98745.jpg,3.1,Bellerín,1.2,False,,a,1,3,25,140996,15,74004,52,0.0,4.5,Bellerín,623,1,0,2,10,0,0,0,2,0,0,3,116,117.6,37.7,38.0,19.5,328,129,329,112,338,118,366,132
540,,,223175,0,0,0,0,1,3,0.0,0.0,0,Matthew,0.0,False,,,45,223175.jpg,3.6,Longstaff,0.2,False,,a,13,4,25,47847,1,38864,2,0.0,5.6,Matthew Longstaff,544,2,0,1,9,0,0,0,1,0,0,2,98,101.8,51.1,29.0,18.2,346,146,302,159,355,168,367,159
175,100.0,100.0,172632,0,0,-5,5,0,3,0.0,0.0,0,Demarai,0.0,False,,2019-12-01T23:30:20.997051Z,50,172632.jpg,1.7,Gray,0.2,False,,a,9,13,24,11589,0,37473,0,0.0,4.8,Gray,409,1,2,0,4,0,0,1,1,0,0,0,80,109.2,114.3,156.0,37.8,339,140,233,136,192,103,304,133
163,,,37402,0,0,-3,3,0,2,0.0,0.0,0,Christian,0.0,False,,,42,37402.jpg,3.0,Fuchs,0.3,False,,a,9,13,24,26442,1,37245,5,0.0,5.7,Fuchs,634,0,0,2,6,0,0,0,0,0,0,2,119,131.2,47.7,18.0,19.7,319,125,308,102,370,137,364,131
257,100.0,100.0,77359,0,0,-1,1,1,2,0.0,0.0,0,Florian,0.0,False,,2020-01-24T13:30:15.735988Z,44,77359.jpg,4.0,Lejeune,0.1,False,,a,13,4,24,8345,0,5210,0,0.0,5.5,Lejeune,440,2,0,1,10,0,0,0,0,0,0,1,88,132.0,12.6,81.0,22.5,317,124,390,145,275,80,358,129
356,100.0,100.0,20145,0,0,-3,3,0,2,0.0,0.0,0,Adrian,0.0,False,,2019-12-28T17:00:19.627436Z,42,20145.jpg,1.6,Mariappa,0.3,False,,a,18,57,24,31359,2,29385,2,0.0,5.7,Mariappa,1226,0,0,3,25,1,0,0,2,1,0,1,168,190.2,71.5,32.0,28.7,278,109,276,82,347,125,333,118
146,0.0,0.0,66838,0,0,-3,3,0,4,0.0,0.0,0,Cenk,0.0,False,Knee injury - Unknown return date,2020-03-04T17:00:25.915570Z,57,66838.jpg,2.4,Tosun,0.1,False,,i,7,31,24,27571,1,34860,1,0.0,4.2,Tosun,462,2,0,2,6,0,0,0,0,0,0,1,86,89.0,63.4,229.0,37.7,361,45,287,43,138,38,306,44
205,100.0,100.0,41823,0,0,-2,2,0,2,0.0,0.0,0,Fabian,0.0,False,,2020-02-01T17:30:19.305790Z,53,41823.jpg,1.5,Delph,0.2,False,,a,8,11,24,13660,0,30920,2,0.0,4.5,Delph,1187,0,0,2,24,0,0,0,3,1,0,2,202,183.0,146.7,24.0,35.4,284,111,208,54,361,130,316,114
224,0.0,0.0,18892,0,0,-1,1,0,2,0.0,0.0,0,Ashley,0.0,False,Joined Inter Milan on a permanent deal on 17/1,2020-01-18T00:00:18.215118Z,54,18892.jpg,2.0,Young,0.3,False,,u,12,1,24,21263,0,40932,0,0.0,4.4,Young,953,0,0,2,10,0,0,0,5,0,0,0,158,155.6,316.6,18.0,49.1,304,118,87,20,374,139,250,78
